id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2019-1419048";"2019-06-11";"1";"Vente";"605000.0";"28.0";"None";"RUE LA CLEF DES CHAMPS";"1477";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"3003065";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"87.0";"4.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1418640";"2019-05-29";"1";"Vente en l'état futur d'achèvement";"276000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1042";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"42.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1418674";"2019-05-29";"1";"Vente en l'état futur d'achèvement";"283700.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1060";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1418682";"2019-05-29";"1";"Vente en l'état futur d'achèvement";"268000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1026";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1418521";"2019-05-28";"1";"Vente en l'état futur d'achèvement";"203100.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1013";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"29.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1418185";"2019-05-17";"1";"Vente";"471000.0";"6.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0052";"None";"None";"1073";"78.8";"1118";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"78.0";"4.0";"None";"None";"None";"None";"nan";"2.323914";"48.914348";"0000J"
"2019-1418418";"2019-05-15";"1";"Vente en l'état futur d'achèvement";"153200.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2099";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"21.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1418354";"2019-05-10";"1";"Vente en l'état futur d'achèvement";"167300.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1020";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"25.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1418230";"2019-05-03";"1";"Vente en l'état futur d'achèvement";"283100.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1059";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1418208";"2019-04-30";"1";"Vente";"442200.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"701022";"77.09";"701074";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"77.0";"4.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1417917";"2019-04-12";"1";"Vente en l'état futur d'achèvement";"299600.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1088";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1417789";"2019-04-09";"1";"Vente en l'état futur d'achèvement";"282500.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1048";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"40.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1417779";"2019-04-05";"1";"Vente en l'état futur d'achèvement";"233000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2028";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"37.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1417475";"2019-03-29";"1";"Vente";"231000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"701048";"41.26";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"41.0";"2.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1417688";"2019-03-28";"1";"Vente en l'état futur d'achèvement";"151700.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2081";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"21.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1417690";"2019-03-28";"1";"Vente en l'état futur d'achèvement";"272700.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1067";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"37.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1417734";"2019-03-28";"1";"Vente en l'état futur d'achèvement";"291100.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1073";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1417692";"2019-03-27";"1";"Vente en l'état futur d'achèvement";"281300.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1034";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"42.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1417485";"2019-03-15";"1";"Vente";"371000.0";"2.0";"None";"RUE MAURICE AUDIN";"6162";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"702028";"68.9";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"69.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1417482";"2019-03-14";"1";"Vente en l'état futur d'achèvement";"283600.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1062";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1417520";"2019-03-14";"1";"Vente en l'état futur d'achèvement";"291800.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1074";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"40.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1417399";"2019-03-13";"1";"Vente";"260000.0";"2.0";"None";"RUE MAURICE AUDIN";"6162";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"702024";"43.88";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"43.0";"2.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1417151";"2019-03-12";"1";"Vente en l'état futur d'achèvement";"154200.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2098";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"21.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1417123";"2019-03-08";"1";"Vente";"280200.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1051";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"41.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1417203";"2019-02-28";"1";"Vente";"366800.0";"12.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"501016";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"58.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1416938";"2019-02-21";"1";"Vente en l'état futur d'achèvement";"203800.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1056";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"27.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1416920";"2019-02-13";"1";"Vente";"250100.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2068";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"37.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1416620";"2019-01-29";"1";"Vente en l'état futur d'achèvement";"292200.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1072";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1416653";"2019-01-29";"1";"Vente en l'état futur d'achèvement";"299200.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1086";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1416604";"2019-01-22";"1";"Vente";"250000.0";"6.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0052";"None";"None";"1048";"41.25";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"40.0";"2.0";"None";"None";"None";"None";"nan";"2.323914";"48.914348";"0000J"
"2019-1416460";"2019-01-12";"1";"Vente";"400500.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"701035";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"65.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1416323";"2019-01-09";"1";"Vente";"373000.0";"2.0";"None";"RUE MAURICE AUDIN";"6162";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"702012";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"64.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2018-1315557";"2018-12-31";"1";"Vente en l'état futur d'achèvement";"146100.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2054";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"21.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315564";"2018-12-31";"1";"Vente en l'état futur d'achèvement";"154800.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2085";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"21.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315570";"2018-12-31";"1";"Vente en l'état futur d'achèvement";"380800.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1077";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"52.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315572";"2018-12-31";"1";"Vente";"304600.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2067";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"23.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315572";"2018-12-31";"1";"Vente";"304600.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2052";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"23.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315592";"2018-12-31";"1";"Vente en l'état futur d'achèvement";"275700.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1044";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315593";"2018-12-31";"1";"Vente en l'état futur d'achèvement";"549000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1092";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"37.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315593";"2018-12-31";"1";"Vente en l'état futur d'achèvement";"549000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1079";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"37.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315594";"2018-12-31";"1";"Vente en l'état futur d'achèvement";"190400.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1023";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"27.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315595";"2018-12-31";"1";"Vente";"195300.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1039";"27.22";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"27.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315596";"2018-12-31";"1";"Vente en l'état futur d'achèvement";"291600.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1075";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315597";"2018-12-31";"1";"Vente";"257000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1016";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"40.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315598";"2018-12-31";"1";"Vente en l'état futur d'achèvement";"274300.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1032";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"40.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315600";"2018-12-31";"1";"Vente en l'état futur d'achèvement";"159600.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2086";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"30.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315601";"2018-12-31";"1";"Vente en l'état futur d'achèvement";"152600.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2080";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"21.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315602";"2018-12-31";"1";"Vente en l'état futur d'achèvement";"267600.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1029";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315603";"2018-12-31";"1";"Vente en l'état futur d'achèvement";"272700.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1018";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"42.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315605";"2018-12-31";"1";"Vente";"152400.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2076";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"22.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315606";"2018-12-31";"1";"Vente en l'état futur d'achèvement";"127800.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2005";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"21.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315607";"2018-12-31";"1";"Vente en l'état futur d'achèvement";"275400.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1046";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"43.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315547";"2018-12-28";"1";"Vente en l'état futur d'achèvement";"147200.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2066";"21.51";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"21.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315549";"2018-12-28";"1";"Vente";"197600.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2070";"29.61";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"29.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315599";"2018-12-28";"1";"Vente";"188200.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2010";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"29.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315538";"2018-12-21";"1";"Vente";"390000.0";"12.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"501017";"64.42";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"64.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2018-1315544";"2018-12-21";"1";"Vente";"405000.0";"28.0";"None";"RUE LA CLEF DES CHAMPS";"1477";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"3003055";"72.02";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"71.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2018-1315489";"2018-12-20";"1";"Vente";"227619.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"701024";"41.23";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"41.0";"2.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2018-1315498";"2018-12-20";"1";"Vente";"6107467.5";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0058";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"AB";"Terrain à bâtir";"None";"None";"2007.0";"2.324896";"48.912601";"0000J"
"2018-1315421";"2018-12-14";"1";"Vente";"154200.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2092";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"21.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315432";"2018-12-14";"1";"Vente";"271900.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1035";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"40.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315358";"2018-12-12";"1";"Vente";"429300.0";"12.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"501020";"70.54";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"70.0";"4.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2018-1315199";"2018-12-07";"1";"Vente en l'état futur d'achèvement";"169300.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2013";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"27.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315056";"2018-11-30";"1";"Vente en l'état futur d'achèvement";"230200.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1025";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"32.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2018-1315099";"2018-11-30";"1";"Vente";"131400.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2011";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"21.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
